model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,mean_rating,distance_sum,rating_min,speed_max,rides_count,ride_time_median,ride_stops_count,user_quality_median,rider_rating_mean,car_accidents_sum,driver_expirience,driver_age_mean,fix_duration_median,mean_destroy_degree,rarest_work,most_freq_work
Kia Rio X-line,economy,petrol,3.08,2015,76603,2018,4.1451149425287355,10151869.201293573,0.1,174.7341170781435,171,39.5,128,16.90035475457658,8.143103448275863,1962.0,0.6940263500681234,33.97126436781609,25.0,3.9029411764705877,oil_change,repair
Renault Sandero,standart,petrol,4.12,2015,81393,2015,4.200057471264367,16149429.873190012,0.1,188.36405095379365,170,44.0,135,1.304884254088813,7.818390804597701,1624.0,0.5026715297192397,32.701149425287355,25.5,3.5,refuel_check,repair
Smart ForTwo,economy,petrol,3.04,2013,44425,2020,4.126149425287356,9099348.39400224,0.1,188.59922276244063,173,46.0,144,4.433547178809407,7.993678160919541,1250.0,0.5173911312845385,34.98275862068966,27.0,2.7235294117647055,refuel,repair
VW Polo,economy,petrol,5.32,2013,40732,2016,4.530287356321839,12338438.081319397,0.0,168.83702336818885,165,45.0,135,-4.0308978971072165,7.98735632183908,1280.0,0.6937399764968141,32.52298850574713,24.0,3.914705882352941,refuel,repair
Hyundai Solaris,economy,petrol,3.68,2011,6562,2014,4.92051724137931,5284648.086319685,0.1,200.0,168,48.0,526,-1.6633705734848454,8.016091954022988,1509.0,0.8463979856839241,33.0632183908046,25.0,3.385294117647059,refuel,repair
VW Polo,economy,petrol,4.66,2013,38996,2021,4.324885057471264,15245570.281670755,0.1,198.9851102790705,170,46.0,152,-10.722432673621386,8.02816091954023,1929.0,0.5840996623874827,33.252873563218394,27.0,3.864705882352941,refuel,repair
Renault Sandero,standart,petrol,2.96,2014,67592,2021,4.195402298850575,8931673.127421504,0.1,198.29696172295763,165,46.0,135,6.814229005463057,7.863793103448276,1601.0,0.5884404143263793,34.46551724137931,25.0,3.7558823529411764,refuel_check,repair
Kia Rio X,economy,petrol,3.82,2015,91515,2017,4.102528735632184,12566188.425432157,0.1,185.0,166,44.0,143,-0.7923927551494336,7.854597701149426,1609.0,0.5824552066860145,33.293103448275865,24.0,2.885294117647059,refuel_reparking,reparking
VW Polo,economy,petrol,4.32,2013,42442,2016,4.544942528735633,11423283.73914174,0.1,102.36312326002162,169,38.0,121,13.931501279715205,7.820114942528736,1475.0,0.6345630703193041,33.35057471264368,23.5,4.1000000000000005,refuel,repair
Nissan Qashqai,standart,petrol,3.48,2012,22551,2017,3.529885057471265,20173678.935639214,0.1,192.41429611730396,171,52.5,137,-2.3362503188813606,7.954022988505747,1298.0,0.5782741525448986,35.333333333333336,26.5,3.5205882352941176,refuel,repair
Kia Rio X,economy,petrol,4.8,2011,2201,2018,4.863620689655172,16346611.967835832,0.33,200.0,169,51.0,595,12.933586991866404,8.071264367816093,1840.0,0.6085933720686688,33.37356321839081,23.0,3.6470588235294117,refuel,repair
Hyundai Solaris,economy,petrol,4.64,2012,21660,2014,4.605114942528735,11720712.972409587,0.36,154.87538931035277,166,36.0,135,1.4601071928037173,8.140229885057472,1845.0,0.615400293731591,32.49425287356322,22.5,2.597058823529412,refuel_check,repair
Renault Sandero,standart,petrol,3.82,2014,55600,2018,5.334597701149425,14667373.952607594,0.23,126.3256663200996,168,40.0,158,8.793006595469103,7.9637931034482765,1178.0,0.6173355076714889,35.67816091954023,24.0,3.4558823529411766,refuel_check,repair
VW Polo,economy,petrol,3.56,2012,22401,2015,4.439137931034483,12154348.266286993,0.1,182.60548182164564,168,43.0,155,3.63630646678112,7.841379310344828,1597.0,0.6460510351959272,33.57471264367816,26.0,3.4558823529411766,refuel,repair
Hyundai Solaris,economy,petrol,5.44,2015,75848,2021,4.257068965517242,9580265.72135526,0.1,191.6858360156125,169,40.5,153,18.84505204158571,8.008045977011495,1205.0,0.3609573756232651,34.7183908045977,23.5,2.7588235294117647,refuel,repair
Renault Sandero,standart,petrol,5.26,2011,854,2016,3.9186781609195402,13508834.615513332,0.1,195.7886198147718,166,45.0,129,-11.54593862292764,7.9655172413793105,1084.0,0.7567586731969885,34.47126436781609,25.0,3.3676470588235294,refuel,repair
Smart ForTwo,economy,petrol,4.64,2014,59844,2018,4.144597701149425,10872103.522404782,0.0,185.3886457839289,166,46.5,148,8.380417794688118,8.035057471264368,1386.0,0.7450052304283012,33.695402298850574,25.0,3.476470588235294,refuel_check,repair
Renault Sandero,standart,petrol,3.94,2012,21772,2021,4.5776436781609195,19906123.564015806,0.1,176.0,168,52.0,608,1.0495178108743093,8.155747126436781,2294.0,0.8577505054527783,33.32183908045977,25.0,3.2088235294117644,refuel_check,repair
VW Tiguan,economy,petrol,5.26,2017,121392,2020,4.118850574712644,23311593.66636074,0.0,200.0,170,45.5,134,-5.94376845287643,8.011494252873563,1273.0,0.23586165799747122,37.264367816091955,25.0,3.697058823529412,refuel,repair
VW Polo,economy,petrol,2.96,2013,42315,2019,4.793448275862069,14215764.848965382,0.26,120.95810584961303,167,53.0,599,-16.794979627521368,8.128735632183908,1844.0,0.5038908097308639,33.86206896551724,24.5,3.3441176470588236,refuel_check,repair
Kia Sportage,standart,petrol,5.58,2013,40587,2020,4.89264367816092,6356918.630656627,0.51,200.0,169,60.0,650,-1.5523207376797714,8.078735632183909,1775.0,0.450682600181593,34.275862068965516,28.0,3.1852941176470586,refuel_check,repair
Smart ForFour,economy,petrol,3.76,2015,77709,2018,4.351896551724138,10429177.77426213,0.1,177.0,169,46.0,139,8.484468609975478,7.988505747126437,1263.0,0.49674798146025667,34.275862068965516,29.0,2.738235294117647,refuel_check,reparking
BMW 320i,business,petrol,3.34,2013,43648,2018,4.582988505747127,18056781.720915288,0.1,161.5654994070024,171,37.5,145,-4.977385381789332,8.205172413793104,2284.0,0.7189738727962844,32.51149425287356,27.0,2.9970588235294118,oil_change,repair
Hyundai Solaris,economy,petrol,4.22,2013,43146,2019,4.296091954022988,9794138.343080906,0.1,199.79393727821412,167,41.0,135,-0.34448321926556535,7.989655172413793,1183.0,0.5054614797059451,34.49425287356322,24.5,3.6029411764705883,refuel,repair
Smart Coupe,economy,petrol,3.06,2016,113384,2017,4.081609195402299,20823424.976601917,0.1,175.78415638822744,167,47.0,143,11.645324294512111,8.082183908045977,1747.0,0.7064670894079529,33.62643678160919,24.0,4.311764705882353,oil_change,repair
Renault Kaptur,standart,petrol,3.64,2011,1868,2016,3.839137931034483,4132175.303161325,0.1,186.8551540768896,166,44.0,137,-7.085459713706733,7.705747126436782,1458.0,0.7551957448997929,33.82183908045977,23.0,3.4911764705882353,refuel,repair
Hyundai Solaris,economy,petrol,4.16,2013,42692,2019,4.783735632183908,6225027.698023575,0.1,189.39818852180747,168,58.0,619,4.413416362488022,8.060344827586206,1784.0,0.39116978739639774,33.689655172413794,28.5,4.414705882352941,refuel,repair
Skoda Rapid,economy,petrol,5.96,2017,134328,2019,5.327011494252873,19028439.875764657,0.1,116.05664529808578,167,34.5,138,0.46368547004683647,7.955172413793104,1234.0,0.5187492134146974,32.270114942528735,28.0,3.6705882352941175,refuel_check,repair
Kia Rio,economy,petrol,4.44,2015,80628,2017,4.0778160919540225,18548389.41466527,0.1,169.799549392458,172,48.0,160,-5.279983630733118,8.045402298850576,1893.0,0.5814650255314372,33.90229885057471,26.0,4.261764705882353,refuel,repair
Renault Kaptur,standart,petrol,4.76,2015,88852,2018,3.8410919540229886,17369255.154692546,0.1,185.67124869690383,166,44.5,126,-9.919009028147864,7.820689655172414,1590.0,0.5869061233863144,33.0919540229885,26.0,3.988235294117647,refuel,repair
VW Polo,economy,petrol,5.48,2015,82505,2021,4.045689655172414,17408603.733610727,0.1,191.01309196149637,169,46.0,141,-9.10061420219139,7.937931034482759,1187.0,0.5541207341385177,35.44252873563219,25.0,3.235294117647059,refuel_check,repair
Smart Coupe,economy,petrol,7.08,2016,102663,2017,4.593448275862069,12488111.553269017,0.1,115.25614587701348,172,40.5,153,23.47313906679677,7.934482758620689,1710.0,0.47520830423067617,33.747126436781606,25.0,3.3441176470588236,refuel,repair
VW Tiguan,economy,petrol,3.04,2014,55898,2022,5.289022988505747,10479011.502345257,0.1,128.15571508801298,169,36.0,120,-4.227274247072865,8.00287356321839,1207.0,0.6634702900094197,37.333333333333336,26.0,3.7205882352941178,refuel,repair
Renault Sandero,standart,petrol,4.68,2014,62754,2018,4.206206896551724,15109848.281830765,0.0,186.0,171,43.0,160,4.193793041054564,8.022988505747126,1359.0,0.5391103743347896,33.46551724137931,28.0,4.05,refuel,reparking
Nissan Qashqai,standart,petrol,3.6,2013,51994,2019,4.181091954022988,16804826.00191286,0.1,175.1079929943372,170,39.5,115,-14.906847883462044,8.087356321839081,1961.0,0.6618952353672186,32.51724137931034,26.5,4.323529411764706,refuel,repair
Nissan Qashqai,standart,petrol,4.96,2014,61633,2016,4.749310344827586,14492223.98213578,0.21,108.6696585193169,168,43.0,140,3.734688126960548,7.8,1551.0,0.6632533174973775,34.08045977011494,27.5,2.638235294117647,refuel,reparking
Renault Sandero,standart,petrol,4.02,2014,59247,2021,4.121609195402299,16386206.716435956,0.1,191.06327878463415,168,46.0,166,-6.877458556829,7.924712643678162,1391.0,0.5982057531080268,34.43103448275862,23.0,3.1294117647058823,refuel,repair
Mercedes-Benz GLC,business,petrol,4.14,2012,21008,2020,4.318390804597701,18796612.909790356,0.0,167.39570123846588,164,41.5,126,12.295642907128414,8.445977011494252,1536.0,0.49955005779196815,36.94827586206897,26.0,4.073529411764706,refuel_check,repair
Skoda Rapid,economy,petrol,6.8,2015,81805,2020,3.6567241379310342,9376299.408623097,0.1,181.6943327964741,170,44.5,141,5.0771884628842,8.185057471264368,1786.0,0.6773472818729157,33.68390804597701,24.0,3.1088235294117648,refuel,reparking
Nissan Qashqai,standart,petrol,4.14,2014,72047,2019,4.262816091954023,13585101.45078708,0.27,174.54785166469546,167,35.0,132,-10.95065614161599,8.039655172413793,2541.0,0.5133984122983328,34.08620689655172,26.5,2.5088235294117647,refuel_check,reparking
Renault Kaptur,standart,petrol,1.9,2012,19216,2020,4.216436781609195,15541940.913882427,0.1,182.127664131151,167,42.5,126,4.6887267660133505,8.080459770114942,1254.0,0.5149404449162833,35.85632183908046,28.0,3.0588235294117645,refuel_check,reparking
Kia Rio X-line,economy,petrol,6.0,2012,23611,2019,5.262528735632183,9237172.906207217,0.25,110.33558001087742,167,37.0,137,-10.696730395545366,7.975862068965517,1271.0,0.6513566879430356,33.293103448275865,26.5,3.738235294117647,refuel_check,reparking
Hyundai Solaris,economy,petrol,5.24,2012,27992,2017,4.2762643678160925,13946180.009414405,0.1,197.3191227323992,166,42.5,138,3.0301724113448985,7.909770114942528,1638.0,0.563096353265505,33.672413793103445,27.0,4.5323529411764705,refuel,repair
Kia Sportage,standart,petrol,2.2,2015,88819,2021,4.510344827586207,19672366.86136128,0.1,152.64933037249136,168,37.0,132,9.592931627518336,8.02183908045977,1981.0,0.32248527865141885,33.9080459770115,25.0,2.947058823529412,refuel,repair
Skoda Rapid,economy,petrol,2.14,2013,46970,2020,4.521954022988506,21419087.12302035,0.1,158.0,165,41.0,139,-9.778754868876195,8.178735632183907,1992.0,0.5145846702857072,33.54597701149425,26.5,2.8147058823529414,refuel,reparking
Nissan Qashqai,standart,petrol,4.3,2014,60970,2019,4.064310344827586,24011082.59887658,0.1,184.7891902097649,166,47.5,134,0.31079008038685274,7.983908045977012,1303.0,0.4543889455964893,32.7816091954023,26.0,3.4441176470588233,refuel_check,repair
Renault Kaptur,standart,petrol,7.46,2014,69545,2017,4.224137931034483,9730973.085825002,0.0,202.24119499455588,167,46.0,141,11.087655574287734,8.026436781609195,1233.0,0.5582114915411208,33.89655172413793,23.0,3.65,refuel,repair
Nissan Qashqai,standart,petrol,4.86,2011,3429,2019,4.480114942528735,11469142.967623072,0.1,101.45653733303206,170,40.5,153,-2.711432035397518,7.883333333333334,1580.0,0.5431361153452459,31.57471264367816,25.0,4.055882352941176,refuel_check,repair
Hyundai Solaris,economy,petrol,4.66,2014,62452,2015,4.021034482758621,14918315.410025759,0.1,200.56618325405597,169,43.0,143,-0.7586705911976729,8.09712643678161,2160.0,0.9025349473384355,32.833333333333336,26.0,3.75,refuel_check,repair
Kia Rio,economy,petrol,4.58,2015,78327,2020,4.187413793103448,13784689.536155887,0.1,197.70836371019536,169,43.0,126,14.892228873726003,7.986781609195402,1239.0,0.566418286692693,35.60344827586207,27.5,2.614705882352941,refuel,reparking
Smart ForFour,economy,petrol,4.36,2017,116182,2018,4.136954022988506,12096124.154391991,0.1,184.11913679748452,170,45.0,135,2.84137413821757,8.016091954022988,1221.0,0.6416607502206552,34.96551724137931,25.0,2.9941176470588236,refuel,repair
Renault Sandero,standart,petrol,7.76,2013,51693,2015,5.387298850574712,12258144.799494615,0.1,112.8328011088516,168,38.0,133,-5.2416341633362435,7.9270114942528735,1175.0,0.715258758047149,35.50574712643678,23.5,3.2705882352941176,refuel_check,reparking
Nissan Qashqai,standart,petrol,4.04,2014,64677,2016,4.634080459770115,10759616.693813754,0.1,106.227971840157,170,39.5,146,4.641053604128408,7.816666666666666,1530.0,0.41382193688696445,34.00574712643678,25.5,3.052941176470588,refuel,reparking
Smart ForFour,economy,petrol,4.84,2015,79452,2015,5.43919540229885,7983107.656375752,0.1,109.30986043618326,167,39.5,151,-8.784534366508849,8.082758620689656,1388.0,0.5265958492685727,33.91954022988506,23.0,4.338235294117647,refuel_check,repair
VW Tiguan,economy,petrol,5.94,2015,77758,2020,4.267701149425288,12001161.343105717,0.1,110.49796735345028,167,39.5,154,2.751909252160188,7.851149425287356,1544.0,0.5750502575341084,35.96551724137931,25.0,3.6294117647058823,refuel_check,reparking
Smart ForFour,economy,petrol,4.64,2016,100342,2017,4.086666666666667,18368325.640095104,0.1,182.21950713869617,166,45.5,131,-0.5173128231263793,8.13735632183908,2186.0,0.44174774475674244,35.0632183908046,26.5,3.676470588235294,refuel_check,reparking
Renault Sandero,standart,petrol,2.22,2011,440,2018,4.426551724137931,11216644.774336653,0.1,100.18719942587988,168,40.5,138,-1.428453550661669,7.810344827586207,1540.0,0.5125888246207814,32.62068965517241,26.5,3.626470588235294,refuel,repair
Renault Kaptur,standart,petrol,4.56,2015,75217,2016,4.021034482758621,9916007.109238032,0.1,192.51655542988595,170,47.0,154,-14.890222721810357,8.079885057471264,1465.0,0.6228052428834969,34.189655172413794,25.0,2.773529411764706,refuel,repair
Renault Sandero,standart,petrol,5.52,2013,41067,2021,5.205057471264368,18867240.0263617,0.38,106.74244218371526,171,40.0,149,-14.011833274359002,8.017816091954023,1380.0,0.5256221791261209,33.98850574712644,25.5,3.5264705882352945,refuel,repair
BMW 320i,business,petrol,2.94,2015,73873,2017,5.538850574712644,12800016.359393248,0.73,110.27344747940472,167,40.0,139,-12.151369994007144,8.11551724137931,1473.0,0.29496477844859376,33.38505747126437,25.5,3.3794117647058823,refuel_check,reparking
VW Tiguan,economy,petrol,3.62,2013,44112,2020,5.6354597701149425,9086371.165106362,1.35,110.32101385913644,166,39.0,152,1.6529315250407,7.979310344827587,1242.0,0.41316327767295313,36.666666666666664,28.0,3.0088235294117647,refuel,reparking
Smart ForFour,economy,petrol,4.66,2015,77913,2019,4.302241379310345,13094285.805903707,0.1,167.32278302096546,170,45.5,155,9.637398063627316,8.1183908045977,1809.0,0.5418595606193592,33.689655172413794,27.0,3.6941176470588233,refuel_check,repair
Smart Coupe,economy,petrol,5.42,2017,132508,2020,5.662931034482758,13026725.99130256,0.1,120.38176033751658,169,36.0,119,-8.878516848699489,8.08448275862069,1385.0,0.828266153952924,35.6551724137931,29.0,3.6852941176470586,refuel_check,reparking
Kia Sportage,standart,petrol,4.5,2014,61973,2016,5.264712643678161,7309970.259251038,0.1,128.0,165,40.0,131,-0.6065382729855183,7.943103448275862,1222.0,0.6889167741538118,34.64942528735632,28.5,3.5823529411764703,refuel,repair
Kia Sportage,standart,petrol,4.92,2011,1983,2020,4.554367816091954,12102198.770691479,0.52,120.80322383161446,167,40.5,156,-14.467904735954914,7.83448275862069,1707.0,0.6954295805675393,32.666666666666664,25.0,2.679411764705882,refuel_check,reparking
VW Polo,economy,petrol,5.24,2015,89458,2016,4.662298850574713,2995193.847836644,0.1,180.0,166,53.0,721,0.6396531921090339,8.149425287356323,2217.0,0.6708422171370743,34.241379310344826,26.5,3.7058823529411766,refuel_check,repair
VW Tiguan,economy,petrol,5.14,2016,104855,2021,4.29316091954023,13755698.194494875,0.1,193.72624936837957,170,43.5,139,4.904079632281226,8.097701149425287,1347.0,0.42778922548897347,36.21264367816092,26.5,2.6882352941176473,refuel,reparking
VW Polo,economy,petrol,5.04,2013,47747,2019,4.041724137931034,26542591.4544942,0.0,176.47038928770607,168,43.0,150,0.2146839114578829,7.954022988505747,1288.0,0.6757270788614583,34.706896551724135,25.0,3.0352941176470587,refuel_check,reparking
Kia Sportage,standart,petrol,4.72,2011,270,2018,4.574252873563218,12257445.9935028,0.1,200.0,169,63.5,675,-5.094901429744917,8.09712643678161,2213.0,0.946996636617766,34.11494252873563,28.0,3.994117647058824,refuel,repair
Kia Rio,economy,petrol,5.52,2015,71259,2018,4.618735632183908,10472895.209589537,0.1,200.0,171,51.5,569,0.7181543700404677,8.151149425287356,1955.0,0.8779762212651017,32.9367816091954,27.5,3.7058823529411766,refuel_check,repair
VW Polo,economy,petrol,5.26,2014,58453,2018,4.436609195402299,19162408.04580819,0.0,200.0,168,44.0,136,-12.030251711785404,7.9511494252873565,1283.0,0.6641454602355559,34.798850574712645,25.5,3.347058823529412,refuel_check,repair
Smart ForTwo,economy,petrol,4.66,2017,112495,2015,4.155172413793103,17866412.630576108,0.1,190.37034119007112,167,48.0,138,-1.540103171457707,7.966666666666667,1203.0,0.5276267941252859,34.90229885057471,27.5,3.7852941176470587,refuel_check,repair
Mercedes-Benz E200,business,petrol,3.56,2014,68632,2020,4.72632183908046,4858397.483396726,0.1,181.63029989959333,165,40.0,140,-10.978657232481364,8.267241379310345,2141.0,0.6134573381138073,35.741379310344826,27.0,3.4411764705882355,refuel,repair
Smart Coupe,economy,petrol,5.0,2013,39774,2017,4.323103448275862,16677731.47763103,0.1,186.65179895057923,172,45.5,146,-15.25257900396447,8.040229885057471,1408.0,0.8035521147489303,33.252873563218394,25.5,2.326470588235294,refuel_check,reparking
Renault Kaptur,standart,petrol,3.66,2015,76262,2015,3.9001724137931033,26223185.019309536,0.1,171.58597140417348,166,51.0,151,-6.893903622965242,8.126436781609195,1773.0,0.6355081031046248,32.89655172413793,26.0,4.008823529411765,refuel,repair
VW Tiguan,economy,petrol,4.14,2017,118788,2021,4.069885057471264,15064682.349337501,0.1,161.60784232889057,172,46.0,133,17.696724232573935,8.121264367816092,2095.0,0.46797956388867573,35.201149425287355,25.5,3.7735294117647062,refuel,repair
